"id","management_number","hospital_name","address","phone","operating_status","source_modified_at"
"1253","340000001020220001","힐링페츠동물병원","부산광역시 기장군 기장읍 대청로 8, 1층","","영업/정상","2022-01-26 09:57:05"
"1254","340000001020230001","마레동물병원","부산광역시 기장군 일광읍 해송4로 16, 일광역에코테라스 209호","","영업/정상","2023-07-04 16:23:26"
"1255","340000001020240001","기장i동물의료센터","부산광역시 기장군 일광읍 해빛1로 74, 2층 202호","","영업/정상","2024-05-09 15:09:26"
"1256","341000001020260001","우리들외과동물의료센터","대구광역시 중구 달구벌대로 2199 (삼덕동2가)","053-716-4488","영업/정상","2026-04-17 09:17:14"
"1257","341000001020050002","동산동물병원","대구광역시 중구 서성로 34 (남성로)","","영업/정상","2024-01-05 13:56:41"
"1258","341000001020110001","오원석 황금동물병원","대구광역시 중구 동덕로 56-3 (대봉동)","","영업/정상","2024-01-11 09:22:43"
"1259","341000001020130001","대구축산 동물병원","대구광역시 중구 대봉로 278 (대봉동)","053-424-9944","영업/정상","2022-12-29 10:41:19"
"1260","341000001020150001","대구S동물병원","대구광역시 중구 달구벌대로 1975 (대신동, 태왕아너스스카이 상가 101호, 102호, 103호)","","영업/정상","2022-01-25 13:29:55"
"1261","341000001020170001","달성공원 동물병원","대구광역시 중구 달성공원로 35, 달성공원 (달성동)","","영업/정상","2025-07-11 13:02:07"
"1262","341000001020180001","원동물병원","대구광역시 중구 동덕로8길 2 (대봉동)","","영업/정상","2019-04-22 11:28:47"
"1263","341000001020190001","센트럴동물병원","대구광역시 중구 달구벌대로 1943, 101동 2층 201호 (대신동, 대신e편한세상)","","영업/정상","2026-01-20 10:28:03"
"1264","341000001020220001","대구동물심장내과","대구광역시 중구 명덕로 315, 1층 (대봉동)","","영업/정상","2026-03-20 13:26:42"
"1265","341000001020220002","박영우안과동물병원","대구광역시 중구 달구벌대로 2208, 서정희피부과 5층 (대봉동)","","영업/정상","2025-02-28 09:10:44"
"1266","341000001020220003","남산연합동물병원","대구광역시 중구 남산로6안길 47, 1층 101, 105호 (남산동, 로하스남산)","","영업/정상","2022-06-13 11:01:45"
"1267","341000001020230001","두티동물병원","대구광역시 중구 달구벌대로 2208, 서정희피부과 4층 (대봉동)","053-719-0050","영업/정상","2025-12-03 15:05:54"
"1268","341000001020230002","아는수의사 동물병원","대구광역시 중구 남산로 39, 1층 (남산동)","053-431-0825","영업/정상","2023-10-13 09:41:42"
"1269","341000001020240001","해오름 동물병원","대구광역시 중구 달성로 123 (달성동, 달성파크푸르지오힐스테이트)","053-522-5500","영업/정상","2024-02-06 15:51:18"
"1270","341000001020250001","코너동물병원","대구광역시 중구 명덕로 297, 코너동물병원 (대봉동)","","영업/정상","2025-03-10 09:56:28"
"1271","341000001019900001","동인동물병원","대구광역시 중구 국채보상로 724 (동인동4가)","","영업/정상","2026-04-10 16:27:27"
"1272","341000001020030002","중부동물병원","대구광역시 중구 달구벌대로 2114 (봉산동)","","영업/정상","2013-12-23 17:15:02"
"1273","341000001020040001","삼덕종합동물병원","대구광역시 중구 달구벌대로 2145-1(삼덕동1가)","","영업/정상","2022-03-22 14:34:12"
"1274","342000001020140004","열린동물병원","대구광역시 동구 아양로 17 (신암동)","","영업/정상","2014-07-01 15:14:24"
"1275","342000001020150001","이끌림동물병원","대구광역시 동구 화랑로 429 (방촌동)","","영업/정상","2020-12-16 09:52:32"
"1276","342000001020150002","대구동물병원","대구광역시 동구 동부로 34, 2층 (신천동)","","영업/정상","2016-10-07 14:12:44"
"1277","342000001020150003","율하동물병원","대구광역시 동구 율하서로 54, 101,102호 (율하동)","","영업/정상","2015-08-21 15:39:52"
"1278","342000001020170001","봄이온동물병원","대구광역시 동구 경안로 847, 1층 107~109호 (각산동)","053-962-3264","영업/정상","2024-03-11 17:09:08"
"1279","342000001020200001","수호동물병원","대구광역시 동구 팔공로51길 3, 이시아시티빌딩 205호 (봉무동)","053-982-0275","영업/정상","2020-05-14 09:59:36"
"1280","342000001020200002","명진동물병원","대구광역시 동구 아양로 81, 201호 (신암동)","053-943-8275","영업/정상","2020-05-27 17:17:17"
"1281","342000001020210001","행복동물병원","대구광역시 동구 동부로 221 (효목동, 선화하이츠)","053-753-9301","영업/정상","2026-02-20 10:56:02"
"1282","342000001020210002","대구혁신메디컬 동물병원","대구광역시 동구 메디밸리로 13, 110호,111호,112호 (대림동)","","영업/정상","2026-03-05 16:13:57"
"1283","342000001020240002","24시 파티마동물의료센터","대구광역시 동구 동대구로 590, 301동 101호 (신암동, 동대구역화성파크드림아파트)","053-710-2475","영업/정상","2025-07-11 09:08:07"
"1284","342000001020240003","노아동물병원","대구광역시 동구 반야월로 334, 1층 (신서동)","053-963-8882","영업/정상","2024-02-19 09:37:10"
"1285","342000001020250001","24시 에피소드 동물 메디컬 센터","대구광역시 동구 동대구로 425, 1층,2층 (신천동)","","영업/정상","2026-04-29 00:15:04"
"1286","342000001020260001","화랑로 동물병원","대구광역시 동구 화랑로 413, 1층 (방촌동)","053-744-5757","영업/정상","2026-01-23 11:30:16"
"1287","342000001019960001","박순복동물병원","대구광역시 동구 아양로 246 (효목동)","","영업/정상","2019-03-08 10:20:21"
"1288","342000001020020001","변수의과동물병원","대구광역시 동구 동촌로 154 (검사동)","","영업/정상","2024-11-19 13:46:46"
"1289","342000001020040003","21세기종합동물병원","대구광역시 동구 아양로 216 (효목동)","","영업/정상","2015-11-24 15:29:02"
"1290","342000001020050001","동대구동물의료센터","대구광역시 동구 신암로 70, 2층 (신암동)","","영업/정상","2025-07-13 20:33:29"
"1291","342000001020100003","이스턴24시동물병원","대구광역시 동구 반야월로 140 (신기동)","","영업/정상","2019-03-08 10:24:55"
"1292","342000001020120001","쿨펫동물병원","대구광역시 동구 안심로 389-2 (신서동, 이마트 2층)","","영업/정상","2019-03-07 10:39:12"
"1293","342000001020130001","쿨펫동물병원","대구광역시 동구 안심로 80 (율하동,롯데마트 4층 동물병원)","053-607-2754","영업/정상","2020-07-10 11:14:24"
"1294","342000001020140001","앨리스동물병원","대구광역시 동구 안심로 389, 1층 (신서동)","053-963-0775","영업/정상","2025-10-02 14:03:08"
"1295","342000001020140003","이시아동물병원","대구광역시 동구 팔공로 320-1, 1층 106호 (봉무동)","","영업/정상","2025-07-13 20:21:01"
"1296","343000001020230001","자이동물병원","대구광역시 서구 고성로 33, 404동 2층 206호 (원대동3가, 서대구센트럴자이)","053-352-8277","영업/정상","2023-11-03 16:04:51"
"1297","343000001019920001","보경동물병원","대구광역시 서구 달서로 165 (비산동)","","영업/정상","2009-03-25 17:46:32"
"1298","343000001020010001","진동물병원","대구광역시 서구 국채보상로 407 (비산동)","","영업/정상","2013-07-16 16:34:23"
"1299","343000001020050001","페츠업 동물병원","대구광역시 서구 서대구로 136 (평리동)","","영업/정상","2023-11-02 17:14:32"
"1300","343000001020050002","아이펫동물병원","대구광역시 서구 서대구로 64 (평리동)","","영업/정상","2015-07-15 15:29:07"
"1301","343000001020080001","평리동물병원","대구광역시 서구 서대구로 189, 2층 (평리동)","053-552-0075","영업/정상","2022-09-02 09:16:14"
"1302","343000001020150001","더펫동물병원","대구광역시 서구 서대구로 361, 2층 (비산동)","070-4293-0622","영업/정상","2019-03-04 09:13:18"
"1303","343000001020200001","삼성동물병원","대구광역시 서구 서대구로 37 (내당동)","","영업/정상","2020-01-10 14:40:45"
"1304","343000001020200002","젠틀펫동물병원","대구광역시 서구 와룡로66길 64 (중리동)","","영업/정상","2020-01-23 15:14:20"
"1305","343000001020210001","서대구동물병원","대구광역시 서구 국채보상로 270, 1층 (평리동)","053-219-7579","영업/정상","2026-05-18 09:17:51"
"1306","343000001020210002","24시알파동물메디컬센터","대구광역시 서구 서대구로 15 (내당동)","053-572-7585","영업/정상","2026-03-06 11:03:22"
"1307","344000001020250001","희망로H동물병원","대구광역시 남구 희망로 52, 1층 (이천동)","053-472-2468","영업/정상","2025-04-09 10:25:12"
"1308","344000001019810002","남부동물병원","대구광역시 남구 두류공원로 18-2 (대명동)","","영업/정상","2024-04-17 11:20:01"
"1309","344000001020000001","현대동물병원","대구광역시 남구 봉덕로 89 (봉덕동)","","영업/정상","2025-03-24 10:23:17"
"1310","344000001020000004","이천종합동물병원","대구광역시 남구 봉덕로 83 (봉덕동)","","영업/정상","2022-05-26 11:45:08"
"1311","344000001020050003","대흥동물병원","대구광역시 남구 대명로 230 (대명동)","","영업/정상","2021-01-21 16:55:32"
"1312","344000001020070001","독사랑동물병원","대구광역시 남구 중앙대로 145, 1층 (대명동)","","영업/정상","2024-07-03 10:22:52"
"1313","344000001020080001","리더스동물병원","대구광역시 남구 대명로 121 (대명동)","","영업/정상","2013-12-30 09:35:16"
"1314","344000001020120001","알프스동물병원","대구광역시 남구 대덕로 149 (봉덕동)","","영업/정상","2019-03-05 15:48:25"
"1315","344000001020150001","효성동물병원","대구광역시 남구 신촌길 101 (봉덕동)","","영업/정상","2023-02-09 16:11:21"
"1316","344000001020210001","박순석동물메디컬센터","대구광역시 남구 대명로 72, 더원빌딩 2층 (대명동)","","영업/정상","2026-05-11 14:21:31"
"1317","344000001020220001","명덕동물병원","대구광역시 남구 명덕로40길 109, 1,2층 (대명동)","070-7763-1230","영업/정상","2025-07-01 17:08:57"
"1318","345000001020260001","주주동물병원","대구광역시 북구 칠곡중앙대로 250-1, 3층 (태전동)","","영업/정상","2026-05-12 17:11:28"
"1319","345000001020190003","더문 동물병원","대구광역시 북구 내곡로 81, 부광빌딩 102호 (사수동)","053-322-1223","영업/정상","2021-10-13 10:09:52"
"1320","345000001020200003","연경동물병원","대구광역시 북구 동화천로 241, 연경그랜드타워 204호 (연경동)","053-985-7550","영업/정상","2021-10-13 10:11:03"
"1321","345000001020200004","해솔 동물병원","대구광역시 북구 신암로 73 (대현동)","053-959-7775","영업/정상","2026-04-06 12:50:01"
"1322","345000001020220001","우일축산 AH","대구광역시 북구 워터폴리스로15길 29 (검단동)","053-381-0049","영업/정상","2026-03-13 10:56:52"
"1323","345000001020220002","이든동물병원","대구광역시 북구 동북로 254, 1층 (복현동)","053-939-1175","영업/정상","2023-01-06 09:58:16"
"1324","345000001020230001","칠곡온동물의료센터","대구광역시 북구 학정로 500-1(학정동)","","영업/정상","2023-02-20 13:45:36"
"1325","345000001020230002","조아동물병원","대구광역시 북구 공항로 12-2, 1층 (복현동)","053-286-7500","영업/정상","2025-03-06 15:41:55"
"1326","345000001020230003","플러스동물의료센터","대구광역시 북구 중앙대로 526(칠성동2가)","053-424-2455","영업/정상","2025-04-04 13:15:52"
"1327","345000001020250001","대경동물병원","대구광역시 북구 한강로8길 13-4, 501호 (금호동)","053-745-4571","영업/정상","2025-07-02 10:40:58"
"1328","345000001020250002","스마일동물병원","대구광역시 북구 칠성남로 30, 301동 106호 (고성동1가, 힐스테이트 대구역오페라)","053-355-2875","영업/정상","2025-07-02 10:41:33"
"1329","345000001020250003","오페라 동물병원","대구광역시 북구 침산남로 187 (침산동)","053-710-8575","영업/정상","2025-07-28 15:32:50"
"1330","345000001019810001","동명동물병원","대구광역시 북구 칠곡중앙대로 531 (읍내동)","","영업/정상","2021-10-13 09:51:22"
"1331","345000001019840001","경북대학교 수의과대학 부속동물병원","대구광역시 북구 대학로 80 (산격동, 경북대학교 수의과대학)","053-950-6898","영업/정상","2026-04-01 16:38:00"
"1332","345000001019920002","대구축협동물병원","대구광역시 북구 검단북로 154 (검단동)","053-384-9907","영업/정상","2025-05-20 11:12:54"
"1333","345000001019940001","경북가축병원","대구광역시 북구 팔달로41길 12 (노원동2가)","","영업/정상","2023-12-06 16:00:34"
"1334","345000001019990001","칠곡종합동물병원","대구광역시 북구 칠곡중앙대로 301, 102호 (태전동)","053-311-8275","영업/정상","2023-12-06 16:01:32"
